video_path,source_frame,driving_frame
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10290#KacOkTDTi-g#001178#001596.mp4,456,259
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#000101#000460.mp4,54,273
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#000101#000460.mp4,260,61
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#000101#000460.mp4,250,354
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#000101#000460.mp4,251,314
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#000101#000460.mp4,253,276
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#000720#000820.mp4,32,31
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#000720#000820.mp4,3,73
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#000720#000820.mp4,33,12
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#000720#000820.mp4,1,92
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#000720#000820.mp4,19,34
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#000871#001068.mp4,161,109
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#000871#001068.mp4,129,38
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#000871#001068.mp4,105,49
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#000871#001068.mp4,59,166
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#000871#001068.mp4,21,132
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#001217#001424.mp4,103,180
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#001217#001424.mp4,113,122
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#001217#001424.mp4,196,174
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#001217#001424.mp4,131,63
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#001217#001424.mp4,185,15
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#001497#001678.mp4,54,37
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#001497#001678.mp4,115,118
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#001497#001678.mp4,1,15
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#001497#001678.mp4,63,34
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#001497#001678.mp4,59,9
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#001631#001901.mp4,268,122
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#001631#001901.mp4,221,83
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#001631#001901.mp4,105,6
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#001631#001901.mp4,174,267
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#001631#001901.mp4,251,57
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#001702#001895.mp4,39,65
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#001702#001895.mp4,114,68
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#001702#001895.mp4,161,92
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#001702#001895.mp4,50,51
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#001702#001895.mp4,6,49
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#002402#002647.mp4,112,215
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#002402#002647.mp4,47,227
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#002402#002647.mp4,141,97
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#002402#002647.mp4,67,114
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#4aLg_keiGHw#002402#002647.mp4,218,122
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#7lrVxsJOOZ4#005563#005772.mp4,131,95
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#7lrVxsJOOZ4#005563#005772.mp4,194,112
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#7lrVxsJOOZ4#005563#005772.mp4,126,84
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#7lrVxsJOOZ4#005563#005772.mp4,60,149
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#7lrVxsJOOZ4#005563#005772.mp4,80,195
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#7lrVxsJOOZ4#005803#005909.mp4,1,39
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#7lrVxsJOOZ4#005803#005909.mp4,16,35
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#7lrVxsJOOZ4#005803#005909.mp4,73,89
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#7lrVxsJOOZ4#005803#005909.mp4,7,30
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#7lrVxsJOOZ4#005803#005909.mp4,94,82
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#98qWWArcL3Y#006340#006642.mp4,161,265
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#98qWWArcL3Y#006340#006642.mp4,43,292
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#98qWWArcL3Y#006340#006642.mp4,184,163
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#98qWWArcL3Y#006340#006642.mp4,75,141
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#98qWWArcL3Y#006340#006642.mp4,36,16
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#98qWWArcL3Y#007075#007205.mp4,71,1
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#98qWWArcL3Y#007075#007205.mp4,83,17
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#98qWWArcL3Y#007075#007205.mp4,0,55
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#98qWWArcL3Y#007075#007205.mp4,80,45
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#98qWWArcL3Y#007075#007205.mp4,59,11
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#98qWWArcL3Y#007274#007374.mp4,29,73
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#98qWWArcL3Y#007274#007374.mp4,61,84
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#98qWWArcL3Y#007274#007374.mp4,70,3
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#98qWWArcL3Y#007274#007374.mp4,0,98
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#98qWWArcL3Y#007274#007374.mp4,10,59
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#98qWWArcL3Y#007724#008134.mp4,393,212
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#98qWWArcL3Y#007724#008134.mp4,118,17
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#98qWWArcL3Y#007724#008134.mp4,361,164
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#98qWWArcL3Y#007724#008134.mp4,42,15
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#98qWWArcL3Y#007724#008134.mp4,122,70
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#98qWWArcL3Y#008185#008314.mp4,66,89
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#98qWWArcL3Y#008185#008314.mp4,99,45
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#98qWWArcL3Y#008185#008314.mp4,64,107
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#98qWWArcL3Y#008185#008314.mp4,10,119
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#98qWWArcL3Y#008185#008314.mp4,91,127
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#aQ6uxeakacs#000109#000585.mp4,256,130
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#aQ6uxeakacs#000109#000585.mp4,91,411
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#aQ6uxeakacs#000109#000585.mp4,473,1
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#aQ6uxeakacs#000109#000585.mp4,316,341
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#aQ6uxeakacs#000109#000585.mp4,431,232
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#aQ6uxeakacs#000855#001332.mp4,84,202
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#aQ6uxeakacs#000855#001332.mp4,48,287
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#aQ6uxeakacs#000855#001332.mp4,276,203
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#aQ6uxeakacs#000855#001332.mp4,140,283
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#aQ6uxeakacs#000855#001332.mp4,171,292
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#aQ6uxeakacs#001405#001583.mp4,72,120
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#aQ6uxeakacs#001405#001583.mp4,149,52
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#aQ6uxeakacs#001405#001583.mp4,118,104
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#aQ6uxeakacs#001405#001583.mp4,151,165
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#aQ6uxeakacs#001405#001583.mp4,161,67
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#000067#000276.mp4,90,53
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#000067#000276.mp4,3,47
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#000067#000276.mp4,127,126
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#000067#000276.mp4,178,121
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#000067#000276.mp4,78,72
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#000298#000704.mp4,33,131
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#000298#000704.mp4,241,300
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#000298#000704.mp4,187,23
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#000298#000704.mp4,112,296
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#000298#000704.mp4,145,305
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#000793#001178.mp4,263,128
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#000793#001178.mp4,286,42
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#000793#001178.mp4,363,237
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#000793#001178.mp4,278,382
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#000793#001178.mp4,258,377
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#001197#001806.mp4,363,356
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#001197#001806.mp4,402,292
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#001197#001806.mp4,60,562
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#001197#001806.mp4,88,393
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#001197#001806.mp4,261,482
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#001885#002323.mp4,350,426
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#001885#002323.mp4,331,163
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#001885#002323.mp4,173,82
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#001885#002323.mp4,5,32
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#001885#002323.mp4,79,257
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#002771#003553.mp4,622,109
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#002771#003553.mp4,255,74
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#002771#003553.mp4,322,650
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#002771#003553.mp4,369,742
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#002771#003553.mp4,6,690
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#003706#004155.mp4,97,405
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#003706#004155.mp4,255,384
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#003706#004155.mp4,409,352
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#003706#004155.mp4,244,297
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#003706#004155.mp4,187,309
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#004279#004756.mp4,391,112
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#004279#004756.mp4,103,117
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#004279#004756.mp4,107,112
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#004279#004756.mp4,165,212
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#004279#004756.mp4,250,210
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#005026#005502.mp4,353,298
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#005026#005502.mp4,309,51
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#005026#005502.mp4,163,318
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#005026#005502.mp4,236,445
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#005026#005502.mp4,389,173
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#005575#005754.mp4,121,40
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#005575#005754.mp4,86,70
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#005575#005754.mp4,87,64
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#005575#005754.mp4,155,60
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#d2Lasybvo7s#005575#005754.mp4,160,149
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#ibDSPLFJIu0#001082#001731.mp4,614,248
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#ibDSPLFJIu0#001082#001731.mp4,629,190
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#ibDSPLFJIu0#001082#001731.mp4,607,400
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#ibDSPLFJIu0#001082#001731.mp4,21,93
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#ibDSPLFJIu0#001082#001731.mp4,222,609
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#ibDSPLFJIu0#001886#002335.mp4,396,383
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#ibDSPLFJIu0#001886#002335.mp4,14,370
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#ibDSPLFJIu0#001886#002335.mp4,187,58
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#ibDSPLFJIu0#001886#002335.mp4,428,346
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#ibDSPLFJIu0#001886#002335.mp4,222,195
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#000192#000338.mp4,47,104
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#000192#000338.mp4,145,141
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#000192#000338.mp4,50,143
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#000192#000338.mp4,137,23
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#000192#000338.mp4,116,61
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#000495#000824.mp4,184,36
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#000495#000824.mp4,25,239
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#000495#000824.mp4,86,268
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#000495#000824.mp4,268,306
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#000495#000824.mp4,193,326
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#000868#001586.mp4,419,233
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#000868#001586.mp4,549,198
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#000868#001586.mp4,241,520
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#000868#001586.mp4,331,548
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#000868#001586.mp4,492,402
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#001845#001954.mp4,15,56
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#001845#001954.mp4,78,25
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#001845#001954.mp4,52,97
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#001845#001954.mp4,31,85
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#001845#001954.mp4,11,23
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#002071#002715.mp4,209,486
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#002071#002715.mp4,93,223
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#002071#002715.mp4,471,330
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#002071#002715.mp4,436,542
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#002071#002715.mp4,596,405
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#002797#003299.mp4,447,27
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#002797#003299.mp4,406,398
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#002797#003299.mp4,201,308
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#002797#003299.mp4,181,274
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#002797#003299.mp4,403,132
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#003385#003485.mp4,69,33
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#003385#003485.mp4,44,3
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#003385#003485.mp4,30,5
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#003385#003485.mp4,52,10
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#003385#003485.mp4,16,68
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#003641#003830.mp4,2,142
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#003641#003830.mp4,36,66
